vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,year_stolen,vehicle_age,date_stolen,location_id,day_stolen
3744,Utility,540,2004,COURIER,White,2022,18,11-03-2022,104,Friday
3745,Hatchback,610,1996,IMPREZA,Silver,2021,25,05-11-2021,115,Friday
3746,Hatchback,550,1987,CIVIC LX,Green,2022,35,25-01-2022,103,Tuesday
3747,Stationwagon,605,2020,KAROQ,Silver,2022,2,13-03-2022,102,Sunday
3748,Hatchback,512,2007,320I,Silver,2022,15,08-01-2022,104,Saturday
3749,Stationwagon,619,2014,AQUA,Blue,2022,8,18-02-2022,108,Friday
3750,Hatchback,512,2006,130I,Blue,2022,16,25-02-2022,102,Friday
3751,Hatchback,611,2007,SWIFT,Black,2021,14,20-11-2021,104,Saturday
3752,Light Van,619,1993,HIACE,Brown,2021,28,31-12-2021,102,Friday
3753,Hatchback,619,2014,AQUA,Silver,2022,8,31-03-2022,102,Thursday
3754,Hatchback,619,2015,AQUA,White,2022,7,23-03-2022,102,Wednesday
3755,Saloon,512,2007,320I,Grey,2021,14,28-11-2021,109,Sunday
3756,Stationwagon,610,2005,FORESTER,White,2021,16,02-11-2021,107,Tuesday
3757,Utility,540,2020,RANGER,Grey,2021,1,21-11-2021,104,Sunday
3758,Saloon,587,2005,TIIDA,Blue,2021,16,19-11-2021,102,Friday
3759,Hatchback,619,2005,COROLLA,White,2022,17,24-03-2022,102,Thursday
3760,Stationwagon,576,2011,PREMACY,Silver,2022,11,11-01-2022,109,Tuesday
3761,Utility,540,1998,COURIER,White,2022,24,07-02-2022,114,Monday
3762,Stationwagon,548,2012,CAPTIVA,Silver,2022,10,31-01-2022,102,Monday
3763,Sports Car,579,2002,COOPER,Blue,2022,20,25-03-2022,102,Friday
3764,Utility,587,2008,NAVARA,White,2021,13,21-10-2021,105,Thursday
3765,Hatchback,587,2008,NOTE,Brown,2021,13,11-11-2021,102,Thursday
3766,Stationwagon,587,2012,LAFESTA,Grey,2022,10,20-03-2022,102,Sunday
3767,Hatchback,619,2014,PRIUS,White,2022,8,01-04-2022,102,Friday
3768,Hatchback,611,2012,SWIFT,Black,2022,10,22-02-2022,102,Tuesday
3769,Stationwagon,577,2004,ML,Black,2021,17,22-11-2021,101,Monday
3770,Hatchback,611,2009,SWIFT,Grey,2022,13,18-01-2022,101,Tuesday
3771,Stationwagon,619,2020,RAV4,Grey,2022,2,25-03-2022,102,Friday
3772,Hatchback,619,2015,VITZ,Black,2022,7,28-02-2022,102,Monday
3773,Hatchback,540,2008,MONDEO,Black,2022,14,08-03-2022,102,Tuesday
3774,Hatchback,576,2004,DEMIO,Blue,2022,18,16-01-2022,102,Sunday
3775,Stationwagon,580,2009,OUTLANDER,Black,2022,13,01-04-2022,102,Friday
3776,Stationwagon,540,2010,TERRITORY,Silver,2021,11,12-12-2021,102,Sunday
3777,Utility,619,1999,HILUX,White,2022,23,17-01-2022,104,Monday
3778,Sports Car,619,1994,TRUENO,White,2021,27,17-10-2021,102,Sunday
3779,Saloon,512,2011,320I,Blue,2022,11,28-02-2022,102,Monday
3780,Saloon,512,2018,M3,Blue,2021,3,31-10-2021,102,Sunday
3781,Saloon,548,2006,COMMODORE,Silver,2022,16,15-02-2022,114,Tuesday
3782,Hatchback,619,2015,AQUA,White,2021,6,14-11-2021,114,Sunday
3783,Saloon,619,2006,MARKX,Black,2022,16,14-02-2022,102,Monday
3784,Hatchback,587,2015,LEAF,Grey,2022,7,02-02-2022,114,Wednesday
3785,Hatchback,619,2015,AQUA,White,2022,7,04-02-2022,102,Friday
3786,Saloon,512,2006,540I,Black,2022,16,01-04-2022,102,Friday
3787,Saloon,550,2011,ACCORD,Grey,2021,10,09-11-2021,102,Tuesday
3788,Hatchback,619,2015,AQUA,Silver,2022,7,26-02-2022,102,Saturday
3789,Sports Car,512,2017,M4,Black,2022,5,31-01-2022,114,Monday
3790,Saloon,619,2006,MARKX,White,2021,15,27-10-2021,102,Wednesday
3791,Stationwagon,580,2020,ASX,Red,2022,2,31-03-2022,102,Thursday
3792,Sports Car,507,2008,A5,Grey,2021,13,08-11-2021,104,Monday
3793,Hatchback,619,2015,AQUA,White,2022,7,06-03-2022,102,Sunday
3794,Saloon,548,2013,COMMODORE,White,2022,9,18-01-2022,104,Tuesday
3795,Saloon,587,1998,PULSAR,Silver,2021,23,14-10-2021,103,Thursday
3796,Hatchback,611,2011,SWIFT,Silver,2022,11,26-03-2022,102,Saturday
3797,Hatchback,611,2016,SWIFT,Black,2022,6,28-01-2022,105,Friday
3798,Sports Car,577,2009,CLS,Red,2022,13,09-03-2022,102,Wednesday
3799,Hatchback,611,2014,SWIFT,Red,2021,7,04-11-2021,101,Thursday
3800,Hatchback,619,2016,AQUA,Silver,2022,6,08-03-2022,102,Tuesday
3801,Saloon,587,1996,SKYLINE,Yellow,2022,26,31-01-2022,102,Monday
3802,Stationwagon,611,1994,ESCUDO,Red,2022,28,05-04-2022,101,Tuesday
3803,Stationwagon,587,2009,X-TRAIL,Red,2022,13,02-03-2022,102,Wednesday
3804,Saloon,587,2004,MAXIMA,Black,2022,18,25-03-2022,102,Friday
3805,Hatchback,610,2013,IMPREZA,White,2022,9,03-04-2022,102,Sunday
3806,Utility,540,2021,RANGER,Blue,2022,1,26-02-2022,104,Saturday
3807,Utility,587,2021,NAVARA,Grey,2022,1,21-03-2022,114,Monday
3808,Hatchback,633,2012,GOLF,White,2022,10,09-01-2022,102,Sunday
3809,Saloon,557,2009,XF,Silver,2022,13,09-01-2022,102,Sunday
3810,Saloon,587,2007,SKYLINE,Grey,2021,14,31-12-2021,103,Friday
3811,Utility,576,2006,BOUNTY,White,2021,15,06-12-2021,116,Monday
3812,Stationwagon,619,2012,HIGHLANDER,Brown,2021,9,28-12-2021,114,Tuesday
3813,Saloon,548,2003,COMMODORE,Black,2021,18,16-10-2021,114,Saturday
3814,Saloon,548,2008,COMMODORE,Grey,2021,13,25-11-2021,105,Thursday
3815,Light Van,587,2008,VANETTE,White,2021,13,23-12-2021,102,Thursday
3816,Utility,619,2002,HILUX,White,2022,20,23-02-2022,114,Wednesday
3817,Other Truck,580,1987,CANTER FE434EZR,Yellow,2022,35,03-04-2022,114,Sunday
3818,Other Truck,543,2021,CANTER 616-CITY-TIP,White,2022,1,19-03-2022,102,Saturday
3819,Saloon,619,2006,MARKX,White,2021,15,28-11-2021,101,Sunday
3820,Saloon,619,2006,MARKX,White,2021,15,16-12-2021,101,Thursday
3821,Saloon,512,2006,320I,White,2021,15,08-10-2021,104,Friday
3822,Hatchback,619,2015,AQUA,White,2022,7,02-04-2022,102,Saturday
3823,Hatchback,611,2005,SWIFT,Grey,2021,16,28-10-2021,109,Thursday
3824,Saloon,512,2009,320D,White,2021,12,25-11-2021,109,Thursday
3825,Hatchback,633,2017,GOLF,Silver,2021,4,22-12-2021,102,Wednesday
3826,Saloon,580,1998,LANCER,Green,2022,24,30-03-2022,109,Wednesday
3827,Saloon,610,2006,LEGACY,Blue,2022,16,20-01-2022,114,Thursday
3828,Stationwagon,580,2006,OUTLANDER,Black,2022,16,01-02-2022,114,Tuesday
3829,Saloon,619,2006,COROLLA,White,2021,15,03-12-2021,102,Friday
3830,Saloon,619,1999,ALTEZZA,Silver,2022,23,12-02-2022,102,Saturday
3831,Stationwagon,604,2021,TARRACO,Black,2022,1,25-03-2022,102,Friday
3832,Saloon,507,2010,A4,Black,2021,11,23-10-2021,103,Saturday
3833,Saloon,512,2012,328I,Brown,2022,10,20-03-2022,102,Sunday
3834,Hatchback,619,2016,AQUA,White,2021,5,02-12-2021,102,Thursday
3835,Hatchback,580,2005,COLT,Blue,2022,17,18-03-2022,102,Friday
3836,Hatchback,587,2005,TIIDA,Silver,2022,17,06-03-2022,103,Sunday
3837,Other Truck,619,2013,DYNA,Blue,2021,8,19-12-2021,102,Sunday
3838,Hatchback,619,2008,BLADE,Silver,2022,14,15-03-2022,102,Tuesday
3839,Utility,576,2007,BT-50,White,2022,15,04-01-2022,104,Tuesday
3840,Hatchback,587,2006,MARCH,White,2021,15,25-12-2021,102,Saturday
3841,Stationwagon,512,2018,X5,White,2022,4,22-01-2022,102,Saturday
3842,Stationwagon,550,2004,ODYSSEY,Silver,2021,17,27-10-2021,114,Wednesday
3843,Saloon,512,2007,335I,White,2022,15,21-02-2022,102,Monday
3844,Light Van,580,2002,L300,White,2021,19,31-12-2021,114,Friday
3845,Light Van,580,2002,L300,White,2022,20,01-02-2022,114,Tuesday
3846,Saloon,517,2008,STS,Silver,2022,14,26-03-2022,102,Saturday
3847,Stationwagon,550,2001,ODYSSEY,Grey,2021,20,19-12-2021,109,Sunday
3848,Saloon,610,2016,IMPREZA,Silver,2022,6,01-04-2022,115,Friday
3849,Saloon,512,2010,320I,Silver,2022,12,25-01-2022,109,Tuesday
3850,Saloon,548,2001,VX COMMODORE,Blue,2022,21,08-02-2022,103,Tuesday
3851,Hatchback,507,2004,A3,Silver,2021,17,31-12-2021,102,Friday
3852,Hatchback,619,2015,AQUA,Black,2022,7,13-03-2022,102,Sunday
3853,Stationwagon,576,2012,CX-5,Red,2022,10,25-03-2022,102,Friday
3854,Saloon,512,2008,320I,Silver,2022,14,24-02-2022,102,Thursday
3855,Hatchback,619,2015,AQUA,Silver,2022,7,31-03-2022,102,Thursday
3856,Saloon,619,2008,MARKX,Black,2021,13,15-11-2021,102,Monday
3857,Hatchback,576,2008,ATENZA,Blue,2022,14,02-01-2022,114,Sunday
3858,Saloon,610,2007,LEGACY,Blue,2021,14,25-11-2021,102,Thursday
3859,Hatchback,512,2010,116I,Blue,2022,12,25-03-2022,102,Friday
3860,Stationwagon,507,2010,Q5,Silver,2022,12,13-03-2022,107,Sunday
3861,Stationwagon,610,2001,LEGACY,Brown,2022,21,01-03-2022,114,Tuesday
3862,Hatchback,619,2004,PASSO,Blue,2022,18,27-02-2022,102,Sunday
3863,Saloon,610,2001,IMPREZA,Red,2022,21,26-02-2022,107,Saturday
3864,Saloon,550,2008,INSPIRE,Black,2022,14,18-03-2022,102,Friday
3865,Hatchback,619,2016,AQUA,White,2022,6,05-04-2022,102,Tuesday
3866,Stationwagon,540,2006,TERRITORY,Grey,2021,15,13-11-2021,104,Saturday
3867,Stationwagon,580,2021,PAJERO SPORT,Silver,2022,1,12-03-2022,102,Saturday
3868,Saloon,576,2007,ATENZA,White,2022,15,26-03-2022,102,Saturday
3869,Stationwagon,559,2015,WRANGLER,White,2022,7,12-01-2022,102,Wednesday
3870,Stationwagon,540,2014,TERRITORY,Black,2021,7,04-11-2021,102,Thursday
3871,Hatchback,522,2005,CRUZE,Black,2022,17,23-03-2022,102,Wednesday
3872,Hatchback,619,2014,AQUA,White,2022,8,03-02-2022,103,Thursday
3873,Saloon,580,2004,LANCER,Blue,2021,17,19-11-2021,103,Friday
3874,Stationwagon,556,1996,BIGHORN,Green,2021,25,07-10-2021,104,Thursday
3875,Hatchback,512,2012,120I,Black,2021,9,01-11-2021,109,Monday
3876,Hatchback,619,2016,AQUA,White,2022,6,04-04-2022,102,Monday
3877,Utility,587,2006,NAVARA,White,2021,15,17-12-2021,104,Friday
3878,Saloon,548,2004,COMMODORE,Blue,2021,17,25-12-2021,101,Saturday
3879,Stationwagon,507,2010,A4,Black,2021,11,28-12-2021,114,Tuesday
3880,Saloon,523,2012,300C,White,2022,10,05-04-2022,102,Tuesday
3881,Saloon,587,2005,TIIDA,White,2022,17,10-02-2022,114,Thursday
3882,Saloon,587,2008,SKYLINE,Black,2022,14,17-02-2022,102,Thursday
3883,Stationwagon,580,2010,OUTLANDER,Black,2022,12,30-03-2022,103,Wednesday
3884,Saloon,507,2007,A4,Black,2021,14,14-11-2021,102,Sunday
3885,Hatchback,619,2015,AQUA,Silver,2022,7,04-01-2022,102,Tuesday
3886,Light Van,619,1999,TOWNACE,Silver,2022,23,07-01-2022,102,Friday
3887,Hatchback,619,2012,AQUA,Black,2022,10,03-04-2022,102,Sunday
3888,Saloon,610,2018,WRX,White,2022,4,27-02-2022,102,Sunday
3889,Saloon,512,2005,530I,White,2022,17,21-03-2022,108,Monday
3890,Saloon,580,2001,LANCER,Black,2022,21,16-02-2022,114,Wednesday
3891,Hatchback,619,2016,AQUA,Silver,2022,6,12-03-2022,102,Saturday
3892,Hatchback,619,2016,AQUA,Silver,2022,6,01-04-2022,102,Friday
3893,Stationwagon,619,2016,COROLLA,White,2022,6,19-03-2022,103,Saturday
3894,Utility,619,1997,HILUX,White,2022,25,25-01-2022,101,Tuesday
3895,Saloon,610,1993,IMPREZA,White,2022,29,05-02-2022,109,Saturday
3896,Utility,522,2020,SILVERADO,White,2022,2,04-04-2022,105,Monday
3897,Stationwagon,619,1994,HILUX,Blue,2022,28,14-02-2022,114,Monday
3898,Stationwagon,574,2019,LEVANTE,Black,2022,3,04-02-2022,102,Friday
3899,Saloon,619,2010,MARKX,White,2022,12,01-03-2022,114,Tuesday
3900,Saloon,587,2007,FUGA,Brown,2022,15,28-03-2022,103,Monday
3901,Stationwagon,580,2021,ASX,White,2022,1,02-04-2022,114,Saturday
3902,Hatchback,619,2013,AQUA,Silver,2022,9,22-03-2022,102,Tuesday
3903,Stationwagon,610,2010,LEGACY,White,2021,11,29-10-2021,115,Friday
3904,Utility,540,2003,COURIER,White,2022,19,02-02-2022,115,Wednesday
3905,Stationwagon,580,1997,LEGNUM,Blue,2021,24,15-12-2021,108,Wednesday
3906,Hatchback,619,2016,AQUA,Silver,2022,6,02-03-2022,102,Wednesday
3907,Stationwagon,610,1996,IMPREZA,Silver,2022,26,17-01-2022,114,Monday
3908,Hatchback,619,2015,AQUA,White,2022,7,01-03-2022,111,Tuesday
3909,Saloon,550,2000,TORNEO,Silver,2022,22,02-04-2022,107,Saturday
3910,Sports Car,587,2007,SKYLINE,Silver,2021,14,02-12-2021,114,Thursday
3911,Saloon,548,2006,COMMODORE,Grey,2021,15,25-10-2021,108,Monday
3912,Saloon,587,2021,SKYLINE,Silver,2022,1,04-04-2022,102,Monday
3913,Saloon,507,2010,A4,White,2021,11,26-12-2021,102,Sunday
3914,Stationwagon,512,2012,X5,White,2022,10,21-03-2022,102,Monday
3915,Hatchback,576,2011,AXELA,Red,2022,11,07-01-2022,107,Friday
3916,Saloon,610,2009,LEGACY,Black,2022,13,18-03-2022,102,Friday
3917,Light Van,576,1989,E2000,White,2022,33,04-04-2022,111,Monday
3918,Saloon,577,2013,CLA180,Purple,2022,9,12-03-2022,114,Saturday
3919,Saloon,548,2004,COMMODORE,Black,2021,17,16-10-2021,103,Saturday
3920,Saloon,507,2007,A8,White,2022,15,10-01-2022,104,Monday
3921,Saloon,610,2010,LEGACY,Black,2021,11,11-12-2021,105,Saturday
3922,Saloon,610,2000,LEGACY,Black,2022,22,19-02-2022,104,Saturday
3923,Saloon,550,2012,ACCORD,Black,2022,10,16-03-2022,114,Wednesday
3924,Saloon,540,2007,FALCON,Silver,2022,15,22-01-2022,114,Saturday
3925,Stationwagon,587,1996,REGULUS,Black,2021,25,18-12-2021,103,Saturday
3926,Stationwagon,587,1996,REGULUS,Black,2021,25,31-12-2021,103,Friday
3927,Hatchback,619,2016,AQUA,Silver,2022,6,18-03-2022,103,Friday
3928,Stationwagon,619,1993,HILUX,Red,2022,29,12-03-2022,106,Saturday
3929,Stationwagon,619,1996,HILUX,Green,2021,25,07-11-2021,102,Sunday
3930,Stationwagon,619,1996,HILUX,Green,2021,25,10-11-2021,102,Wednesday
3931,Stationwagon,619,2010,VANGUARD,Grey,2022,12,03-04-2022,102,Sunday
3932,Utility,619,2021,HILUX,Blue,2022,1,16-03-2022,102,Wednesday
3933,Saloon,550,2015,ACCORD,Silver,2022,7,23-01-2022,103,Sunday
3934,Stationwagon,610,2007,LEGACY,White,2022,15,31-03-2022,102,Thursday
3935,Saloon,610,1999,LEGACY,Purple,2021,22,28-12-2021,106,Tuesday
3936,Saloon,587,2007,FUGA,Black,2022,15,15-03-2022,102,Tuesday
3937,Utility,540,2021,RANGER,White,2022,1,15-03-2022,102,Tuesday
3938,Utility,556,2016,D-MAX,Black,2021,5,03-11-2021,115,Wednesday
3939,Stationwagon,619,2004,WISH,Blue,2021,17,25-12-2021,103,Saturday
3940,Hatchback,619,2012,AQUA,Blue,2022,10,04-03-2022,102,Friday
3941,Utility,587,2021,NAVARA,White,2021,0,21-12-2021,102,Tuesday
3942,Utility,587,2021,NAVARA,Red,2022,1,12-03-2022,102,Saturday
3943,Hatchback,619,1988,COROLLA XL,Blue,2022,34,29-03-2022,114,Tuesday
3944,Stationwagon,619,2005,ESTIMA,Silver,2022,17,02-04-2022,102,Saturday
3945,Stationwagon,512,2006,X5,White,2022,16,26-03-2022,102,Saturday
3946,Saloon,550,2012,ACCORD,Grey,2022,10,05-04-2022,108,Tuesday
3947,Stationwagon,507,2006,S4,Grey,2022,16,07-02-2022,103,Monday
3948,Hatchback,576,2000,FAMILIA,White,2022,22,02-02-2022,102,Wednesday
3949,Saloon,550,2007,ACCORD,Grey,2021,14,30-11-2021,103,Tuesday
3950,Stationwagon,619,2009,AVENSIS,Black,2022,13,10-01-2022,114,Monday
3951,Saloon,512,2007,650I,Black,2022,15,29-01-2022,108,Saturday
3952,Saloon,619,1996,CYNOS,Blue,2022,26,01-01-2022,102,Saturday
3953,Utility,576,2002,BOUNTY,White,2022,20,01-02-2022,109,Tuesday
3954,Saloon,587,2008,SKYLINE,Black,2022,14,25-03-2022,102,Friday
3955,Hatchback,587,2006,TIIDA,Gold,2022,16,07-01-2022,102,Friday
3956,Hatchback,587,2015,MARCH,Silver,2022,7,03-04-2022,102,Sunday
3957,Hatchback,619,2021,COROLLA,White,2022,1,05-04-2022,109,Tuesday
3958,Hatchback,619,2021,COROLLA,White,2022,1,01-02-2022,102,Tuesday
3959,Stationwagon,568,2013,RANGE ROVER,Black,2022,9,28-02-2022,114,Monday
3960,Saloon,548,2007,COMMODORE,Grey,2021,14,18-12-2021,102,Saturday
3961,Saloon,576,2005,AXELA,Blue,2022,17,04-03-2022,114,Friday
3962,Hatchback,576,2007,AXELA,Red,2022,15,31-03-2022,101,Thursday
3963,Mobile Home - Light,587,1991,CIVILIAN,Blue,2021,30,03-12-2021,114,Friday
3964,Hatchback,619,2014,AQUA,Silver,2022,8,26-01-2022,103,Wednesday
3965,Saloon,540,2000,LASER,Red,2022,22,05-03-2022,104,Saturday
3966,Hatchback,512,2010,MINI,White,2022,12,30-03-2022,102,Wednesday
3967,Saloon,512,2001,320I,Red,2022,21,26-02-2022,107,Saturday
3968,Light Van,540,1988,COURIER XLT,White,2022,34,25-01-2022,109,Tuesday
3969,Sports Car,507,2014,RS5,Grey,2022,8,27-03-2022,102,Sunday
3970,Hatchback,619,2016,AQUA,Grey,2022,6,01-03-2022,102,Tuesday
3971,Hatchback,578,2021,3,Yellow,2022,1,16-01-2022,102,Sunday
3972,Stationwagon,550,2012,CRV,White,2022,10,04-04-2022,109,Monday
3973,Hatchback,619,2014,AQUA,White,2022,8,03-04-2022,102,Sunday
3974,Saloon,576,2005,ATENZA,Black,2022,17,12-03-2022,104,Saturday
3975,Saloon,619,2007,MARKX,Black,2022,15,03-02-2022,102,Thursday
3976,Utility,540,2016,RANGER,White,2022,6,19-02-2022,102,Saturday
3977,Hatchback,619,2014,AQUA,Silver,2022,8,23-01-2022,102,Sunday
3978,Hatchback,619,2015,AQUA,White,2022,7,31-03-2022,102,Thursday
3979,Stationwagon,580,2022,OUTLANDER,Black,2022,0,26-01-2022,102,Wednesday
3980,Hatchback,619,2007,PRIUS,Blue,2022,15,13-01-2022,104,Thursday
3981,Trailer,595,1992,ECONOMY,Black,2021,29,18-12-2021,102,Saturday
3982,Convertible,539,1993,348 SP,Yellow,2021,28,21-10-2021,102,Thursday
3983,Trailer,549,1993,COBRA,Blue,2022,29,23-01-2022,108,Sunday
3984,Boat Trailer,623,1981,LOCAL,Grey,2022,41,19-01-2022,103,Wednesday
3985,Stationwagon,578,2021,HS,Black,2022,1,16-03-2022,102,Wednesday
3986,Saloon,580,1980,LANCER,White,2021,41,29-11-2021,114,Monday
3987,Sports Car,577,2014,CLA180,Silver,2022,8,12-03-2022,102,Saturday
3988,Flat Deck Truck,619,1989,HILUX 2.0,White,2021,32,17-11-2021,105,Wednesday
3989,Utility,580,1989,L200 D/CAB,Grey,2022,33,29-03-2022,114,Tuesday
3990,Saloon,619,1989,COROLLA,Red,2021,32,27-11-2021,102,Saturday
3991,Stationwagon,619,1998,HILUX,Silver,2022,24,24-03-2022,114,Thursday
3992,Utility,540,1990,COURIER 4 X 4,Silver,2022,32,05-01-2022,104,Wednesday
3993,Utility,556,1990,SPACE CAB,White,2022,32,10-01-2022,114,Monday
3994,Utility,580,1990,L200 SPORT D/CAB,Gold,2021,31,02-11-2021,109,Tuesday
3995,Caravan,504,1973,CARAVAN,Orange,2021,48,15-12-2021,106,Wednesday
3996,Trailer,623,2010,HALCROW,White,2021,11,01-12-2021,109,Wednesday
3997,Trailer,623,1998,HOMEBUILT,Blue,2021,23,16-10-2021,102,Saturday
3998,Trailer,623,2009,DAYTECH,Blue,2021,12,22-12-2021,101,Wednesday
3999,Boat Trailer,623,1999,VOYAGER,Grey,2022,23,01-02-2022,102,Tuesday
4000,Caravan,519,2005,AVONDALE,White,2022,17,27-02-2022,114,Sunday
4001,Trailer,623,2009,ELITE8 X 4,Silver,2022,13,14-02-2022,114,Monday
4002,Trailer,623,2009,ONE,Silver,2022,13,15-03-2022,115,Tuesday
4003,Boat Trailer,549,1993,HOSKING V17,Silver,2022,29,04-04-2022,101,Monday
4004,Trailer,595,2010,UNBRAKED TANDEM,Silver,2022,12,25-03-2022,116,Friday
4005,Trailer,623,2009,DOMESTIC,Silver,2022,13,13-01-2022,102,Thursday
4006,Trailer,623,2009,AVON,Grey,2021,12,13-12-2021,102,Monday
4007,Utility,580,1998,L200,Green,2022,24,23-02-2022,104,Wednesday
4008,Saloon,548,2004,COMMODORE,Blue,2022,18,21-03-2022,103,Monday
4009,Hatchback,564,1996,PRIDE,Silver,2022,26,30-01-2022,102,Sunday
4010,Other Truck,556,2022,N SERIES,White,2022,0,25-03-2022,115,Friday
4011,Stationwagon,619,2000,CAMRY,White,2022,22,15-03-2022,114,Tuesday
4012,Utility,587,1995,NAVARA,White,2022,27,28-02-2022,101,Monday
4013,Saloon,587,2007,SKYLINE,Black,2021,14,21-11-2021,102,Sunday
4014,Utility,577,2020,X-CLASS,Black,2022,2,18-02-2022,102,Friday
4015,Stationwagon,619,2004,CALDINA,Silver,2022,18,28-02-2022,114,Monday
4016,Light Van,580,2012,L300,White,2022,10,04-04-2022,102,Monday
4017,Stationwagon,564,2022,SORENTO,Grey,2022,0,21-03-2022,102,Monday
4018,Other Truck,540,1991,XLT ECONOVAN,Blue,2022,31,05-03-2022,106,Saturday
4019,Saloon,550,2008,ACCORD,Grey,2022,14,10-03-2022,102,Thursday
4020,Stationwagon,507,2015,RS4,Grey,2022,7,09-02-2022,102,Wednesday
4021,Hatchback,619,2014,AQUA,Black,2022,8,31-03-2022,102,Thursday
4022,Hatchback,619,2016,AQUA,Silver,2022,6,04-04-2022,102,Monday
4023,Utility,587,2022,NAVARA,Black,2022,0,01-04-2022,104,Friday
4024,Hatchback,619,1998,STARLET,Grey,2022,24,02-03-2022,109,Wednesday
4025,Hatchback,619,2008,RACTIS,Red,2022,14,03-03-2022,102,Thursday
4026,Hatchback,619,2014,AQUA,White,2022,8,01-04-2022,102,Friday
4027,Stationwagon,610,2006,LEGACY,Black,2021,15,21-11-2021,102,Sunday
4028,Saloon,548,2003,BERLINA,Silver,2022,19,31-03-2022,104,Thursday
4029,Saloon,512,2005,323I,Blue,2022,17,03-04-2022,102,Sunday
4030,Stationwagon,512,2012,X5,Silver,2022,10,02-04-2022,102,Saturday
4031,Light Van,577,2018,SPRINTER,Yellow,2022,4,22-03-2022,102,Tuesday
4032,Utility,580,2014,TRITON,Silver,2022,8,26-03-2022,102,Saturday
4033,Flat Deck Truck,556,1990,NKR250,White,2022,32,19-02-2022,111,Saturday
4034,Saloon,587,1996,PRIMERA,Grey,2022,26,21-03-2022,109,Monday
4035,Flat Deck Truck,619,1990,HI LUX,White,2022,32,26-01-2022,109,Wednesday
4036,Saloon,619,2005,MARKX,Silver,2022,17,25-03-2022,104,Friday
4037,Mobile Home - Light,540,1998,TRANSIT,White,2022,24,17-01-2022,102,Monday
4038,Saloon,548,1990,COMMODORE EXECUTIVE,Red,2022,32,02-04-2022,115,Saturday
4039,Saloon,587,1990,SENTRA,Silver,2021,31,18-10-2021,108,Monday
4040,Utility,580,1990,L200 SPORT,Grey,2021,31,07-10-2021,108,Thursday
4041,Sports Car,619,1990,COROLLA L/B MAN,White,2022,32,30-03-2022,105,Wednesday
4042,Hatchback,576,1991,ASTINA GLX,Blue,2022,31,30-01-2022,114,Sunday
4043,Utility,580,1991,L200,Blue,2021,30,25-12-2021,109,Saturday
4044,Saloon,580,1991,LANCER,Silver,2022,31,02-03-2022,101,Wednesday
4045,Other Truck,580,1991,L200,Red,2021,30,07-11-2021,102,Sunday
4046,Stationwagon,610,1991,LEGACY,White,2022,31,02-04-2022,102,Saturday
4047,Utility,619,1991,HILUX 2.4 CAB/C,Red,2022,31,08-03-2022,104,Tuesday
4048,Saloon,550,1991,CIVIC 4DR LX MAN,Red,2021,30,23-11-2021,109,Tuesday
4049,Light Van,540,1991,ECONOVAN LWB GLAS,Brown,2021,30,06-12-2021,104,Monday
4050,Trailer,562,2010,K744T,Grey,2022,12,02-04-2022,101,Saturday
4051,Trailer,623,2000,LIGHT,Silver,2022,22,29-01-2022,104,Saturday
4052,Trailer,623,2010,FACTORY BUILT,White,2022,12,01-03-2022,107,Tuesday
4053,Boat Trailer,623,2006,BOAT,Silver,2022,16,28-03-2022,104,Monday
4054,Trailer - Heavy,623,2010,SULLAIR 185,Yellow,2022,12,22-03-2022,103,Tuesday
4055,Trailer,562,2010,K85SAT,Silver,2021,11,17-11-2021,101,Wednesday
4056,Boat Trailer,618,2006,5M BOAT TRAILER,Grey,2021,15,11-10-2021,115,Monday
4057,Trailer - Heavy,623,2010,4A TIPPER TRAILER,Green,2022,12,16-02-2022,102,Wednesday
4058,Trailer,623,2010,TANDEM,Silver,2021,11,18-10-2021,104,Monday
4059,Trailer,514,2010,8X4,Silver,2021,11,14-11-2021,111,Sunday
4060,Boat Trailer,549,1990,BOAT TRAILER,Grey,2022,32,20-03-2022,103,Sunday
4061,Boat Trailer,623,1997,BOAT,Grey,2021,24,28-11-2021,102,Sunday
4062,Trailer,623,2001,HOMEBUILT,Green,2022,21,19-03-2022,114,Saturday
4063,Trailer,623,2010,CLOSED IN,White,2022,12,10-01-2022,102,Monday
4064,Trailer,623,2007,SHUTTLE,White,2022,15,15-03-2022,107,Tuesday
4065,Stationwagon,507,2008,Q7,Grey,2021,13,26-10-2021,109,Tuesday
4066,Trailer,623,2011,8X5 ELITE TANDEM,Silver,2022,11,17-01-2022,111,Monday
4067,Trailer,595,2011,BRAKED TANDEM,Silver,2022,11,02-02-2022,102,Wednesday
4068,Trailer,549,2011,TRAILER,Silver,2022,11,01-01-2022,111,Saturday
4069,Boat Trailer,623,2005,KEVIN HYDE ENG,Silver,2022,17,08-03-2022,114,Tuesday
4070,Trailer,514,2011,"8X4-6""",Silver,2022,11,07-03-2022,114,Monday
4071,Trailer,623,2011,DOMESTIC TRAILER,Silver,2022,11,21-02-2022,103,Monday
4072,Trailer,623,2011,TRAILER WORLD 10X6,Silver,2021,10,08-12-2021,102,Wednesday
4073,Trailer,623,2011,EUTE 8X4 5,Silver,2022,11,06-02-2022,109,Sunday
4074,Trailer,623,2011,ELITE 8X4 T,Silver,2022,11,05-03-2022,114,Saturday
